"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"545","RT @SocialistBoomer: shame on you joe biden",FALSE,0,NA,2022-12-02 02:25:16,FALSE,NA,"1598503537440325632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheComrade_Bear",2,TRUE,FALSE,NA,NA
"546","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:25:14,FALSE,NA,"1598503529626316801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jimmycb7",1468,TRUE,FALSE,NA,NA
"547","RT @Fernand46357857: Supreme Court Puts Biden’s Student Loan Relief Plan on Ice https://t.co/V5sa6RgHsI",FALSE,0,NA,2022-12-02 02:25:13,FALSE,NA,"1598503524182138881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TX_Therese",2,TRUE,FALSE,NA,NA
"548","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:25:12,FALSE,NA,"1598503517597339648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JulieJeffrey60",1468,TRUE,FALSE,NA,NA
"549","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:25:10,FALSE,NA,"1598503512991637504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Karejo69",119,TRUE,FALSE,NA,NA
"550","Go team USA We are all behind You Joe Biden shirt
https://t.co/Wv2TJK89N3 https://t.co/pvOzfsdLuw",FALSE,0,NA,2022-12-02 02:25:10,FALSE,NA,"1598503512694226945",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vsgclothings7",0,FALSE,FALSE,NA,NA
"551","RT @jayleeson: Truth that is gonna frustrate some rural folks— Joe Biden is keeping your hospitals open, not Texas ‘conservatives’ for whom…",FALSE,0,NA,2022-12-02 02:25:10,FALSE,NA,"1598503509778898944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ljasmom",6,TRUE,FALSE,NA,NA
"552","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:25:08,FALSE,NA,"1598503503181275140",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatriotMarie70",1471,TRUE,FALSE,NA,NA
"553","@javrrivera @WhitlockJason It would be more relevant to ask Lebron why he endorsed Joe Biden who gave a eulogy to a… https://t.co/QsOHkGRgB4",FALSE,0,"NYC732",2022-12-02 02:25:08,TRUE,"1598488499975589888","1598503501914570752","1518710107521097729","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYC732",0,FALSE,FALSE,NA,NA
"554","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:25:07,FALSE,NA,"1598503499226136577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pressleydeb",1183,TRUE,FALSE,NA,NA
"555","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:25:06,FALSE,NA,"1598503496445214726",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","handdonordad",5821,TRUE,FALSE,NA,NA
"556","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:25:06,FALSE,NA,"1598503493198909441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amasingbird59",1471,TRUE,FALSE,NA,NA
"557","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:25:05,FALSE,NA,"1598503492112601088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harriet_323",1471,TRUE,FALSE,NA,NA
"558","@JebraFaushay @FoxNews Sorry 81 million people did not vote for Joe Biden I doubt of 20 million people voted for hi… https://t.co/Lz6sUIHcE4",FALSE,0,"JebraFaushay",2022-12-02 02:25:04,TRUE,"1598192058878943234","1598503487020888064","1524176909755510785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamesathome315",0,FALSE,FALSE,NA,NA
"559","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:25:03,FALSE,NA,"1598503482696269825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpsenkerik1",1183,TRUE,FALSE,NA,NA
"560","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:25:01,FALSE,NA,"1598503473640677376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JJay112233",1183,TRUE,FALSE,NA,NA
"561","RT @larryelder: After @elonmusk vowed to release internal @Twitter communications on why the Joe/Hunter Biden laptop story was quashed, ex-…",FALSE,0,NA,2022-12-02 02:25:01,FALSE,NA,"1598503473573728256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Giants4Life7",1354,TRUE,FALSE,NA,NA
"562","It appears that Democrats in the House will work to pass what they can in the little time they have left in the maj… https://t.co/vjYpROrO3N",FALSE,0,NA,2022-12-02 02:25:00,TRUE,NA,"1598503469391945728",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","TND",0,FALSE,FALSE,NA,NA
"563","@robreiner Serious question here — what number is higher — the minutes @robreiner spends obsessing over Trump, or t… https://t.co/MdwLRtpjeo",FALSE,0,"robreiner",2022-12-02 02:24:55,TRUE,"1598455807372558336","1598503449679007744","738080573365702657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraDeLzz",0,FALSE,FALSE,NA,NA
"564","RT @LivePDDave1: @elonmusk If that’s the case, Joe Biden’s follower count should drop by about 95%.",FALSE,0,NA,2022-12-02 02:24:55,FALSE,NA,"1598503449213259782",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickTucker15",838,TRUE,FALSE,NA,NA
"565","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:24:55,FALSE,NA,"1598503448697339905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DemTweets1",1183,TRUE,FALSE,NA,NA
"566","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:55,FALSE,NA,"1598503448508792832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","apdarkness302",1471,TRUE,FALSE,NA,NA
"567","RT @NextNewsNetwork: Joe Biden is hosting the French President at the White House this week and celebrating...

https://t.co/lJqxo4mIn4",FALSE,0,NA,2022-12-02 02:24:55,FALSE,NA,"1598503448038842370",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2BahHumbugs2",1,TRUE,FALSE,NA,NA
"568","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:24:55,FALSE,NA,"1598503447208271872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EllenLL2",5821,TRUE,FALSE,NA,NA
"569","RT @dijoni: Joe Biden he lies a lot. and Joe Biden is a Jim crow, democrat. https://t.co/wwj51Fq5c4",FALSE,0,NA,2022-12-02 02:24:55,FALSE,NA,"1598503446512017408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Douglas_Journal",152,TRUE,FALSE,NA,NA
"570","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:54,FALSE,NA,"1598503445606141953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clovet93",1471,TRUE,FALSE,NA,NA
"571","RT @larryelder: After @elonmusk vowed to release internal @Twitter communications on why the Joe/Hunter Biden laptop story was quashed, ex-…",FALSE,0,NA,2022-12-02 02:24:54,FALSE,NA,"1598503443861225472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skeetden",1354,TRUE,FALSE,NA,NA
"572","RT @ReadeAlexandra: EXCLUSIVE: Tara Reade Calls GOP-Majority House To Investigate Alleged Sexual Assault By Joe Biden https://t.co/UXR9kSbc…",FALSE,0,NA,2022-12-02 02:24:54,FALSE,NA,"1598503442347167744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mongwau_Mochni",74,TRUE,FALSE,NA,NA
"573","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:24:53,FALSE,NA,"1598503438773800961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Carolyn49295412",119,TRUE,FALSE,NA,NA
"574","RT @IanJaegerNPC: Joe Biden is such a disgrace, our railroad companies are on the verge of shutting down.",FALSE,0,NA,2022-12-02 02:24:53,FALSE,NA,"1598503438551171072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SYSTEM_C_1",175,TRUE,FALSE,NA,NA
"575","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:52,FALSE,NA,"1598503436722618370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosephF93642278",1471,TRUE,FALSE,NA,NA
"576","RT @jesseprimetime: What's going on with Joe Biden's first state dinner? #JWP https://t.co/DDzZOeLxFn",FALSE,0,NA,2022-12-02 02:24:52,FALSE,NA,"1598503434776449025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PoesCrow777",59,TRUE,FALSE,NA,NA
"577","@keepitwilder but yet, many people won't condemn China, including Joe Biden",FALSE,0,"keepitwilder",2022-12-02 02:24:50,FALSE,"1598462855371694086","1598503429168562176","1213254905349038080","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bob71767176",0,FALSE,FALSE,NA,NA
"578","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:24:50,FALSE,NA,"1598503428929495040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BJSHAHAN1998",3832,TRUE,FALSE,NA,NA
"579","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:50,FALSE,NA,"1598503428757618690",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pkeetsbird",1471,TRUE,FALSE,NA,NA
"580","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:49,FALSE,NA,"1598503425083600896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaxWorlow",1471,TRUE,FALSE,NA,NA
"581","Why would anyone be influenced by Obama? He gave us Joe Biden. Think he didn't know about Hunter and Joe's side bus… https://t.co/JrAJvqFjKM",FALSE,0,"GiGiHelderle",2022-12-02 02:24:49,TRUE,"1598502668846002176","1598503423556653056","904323435744157698","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GiGiHelderle",0,FALSE,FALSE,NA,NA
"582","RT @drboycewatkins1: I don’t defend everything about #KanyeWest, but I listened to his words.  He didn’t fully praise Hitler.  He said he d…",FALSE,0,NA,2022-12-02 02:24:49,FALSE,NA,"1598503421216264192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KdubMug",406,TRUE,FALSE,NA,NA
"583","RT @Ukraine66251776: Justin Trudeau Boris Johnson Ursula Leyen Joe Biden do not want you to see these protests against NATO and United Stat…",FALSE,0,NA,2022-12-02 02:24:48,FALSE,NA,"1598503420024987648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triniwatchman",62,TRUE,FALSE,NA,NA
"584","@POTUS “Joe WallStreet Biden” coming through again for the oligarch class!!",FALSE,0,"POTUS",2022-12-02 02:24:48,FALSE,"1598498165530968069","1598503419144282112","1349149096909668363","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RenfroBenjamin",0,FALSE,FALSE,NA,NA
"585","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:45,FALSE,NA,"1598503404845817857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SYSTEM_C_1",1471,TRUE,FALSE,NA,NA
"586","@JoeBiden @TheDemocrats The Bidens are as corrupt as the Clintons &amp; Barack Hussein.  Lock them up: Quid Pro Joe ('t… https://t.co/pnyz5GFYkO",FALSE,0,"JoeBiden",2022-12-02 02:24:45,TRUE,"1598501975544549376","1598503404443238400","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuidProJoe3",0,FALSE,FALSE,NA,NA
"587","RT @ProudElephantUS: It says a lot about Joe Biden and the Democrats when they are constantly okay with being buddy buddy with the Chinese…",FALSE,0,NA,2022-12-02 02:24:44,FALSE,NA,"1598503402941603841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Outlawcajun1",59,TRUE,FALSE,NA,NA
"588","RT @mattsheffield: Is this Chris Cillizza's final CNN article about Kanye West, Ivanka Trump, and Joe Biden?

No. But please enjoy the paro…",FALSE,0,NA,2022-12-02 02:24:43,FALSE,NA,"1598503398415949824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TedCornwell",125,TRUE,FALSE,NA,NA
"589","@RepMTG I am as strong a Republican as anyone. But those Republicans thats been in office as long as Joe Biden its time for them to go.",FALSE,0,"RepMTG",2022-12-02 02:24:43,FALSE,"1598156094303784962","1598503397497380865","1344356576786866176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DannyAdamson5",0,FALSE,FALSE,NA,NA
"590","RT @OccupyDemocrats: BREAKING: President Biden vows to get rail workers paid sick leave in a separate bill, says “I think we’re going to ge…",FALSE,0,NA,2022-12-02 02:24:42,FALSE,NA,"1598503395568062464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMI200292",238,TRUE,FALSE,NA,NA
"591","RT @MarshaBlackburn: Every day, men and women drop everything to serve and protect our nation.

Joe Biden’s willing to discharge them becau…",FALSE,0,NA,2022-12-02 02:24:42,FALSE,NA,"1598503395496689664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunsUpGunsUp14",812,TRUE,FALSE,NA,NA
"592","@FoxNews No one has done as much to destroy a country as the Biden crime boss Joe Biden..",FALSE,0,"FoxNews",2022-12-02 02:24:42,FALSE,"1598200258055602176","1598503394582450177","1367531","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WDawsonJr",0,FALSE,FALSE,NA,NA
"593","RT @TheCharlesDowns: Remember when Joe Biden told a room full of American workers: “I’m not working for you, don’t be such a horse’s ass.”…",FALSE,0,NA,2022-12-02 02:24:42,FALSE,NA,"1598503393516888064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocHuckleberry5",26,TRUE,FALSE,NA,NA
"594","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:24:41,FALSE,NA,"1598503387728957440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RKTx_4",1183,TRUE,FALSE,NA,NA
"595","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:24:40,FALSE,NA,"1598503385392713728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","welchjessi",1183,TRUE,FALSE,NA,NA
"596","@NBCNews When are you and ABC going to start asking why joe Biden is selling the USA out for financial gain ?",FALSE,0,"NBCNews",2022-12-02 02:24:40,FALSE,"1597732944671653888","1598503383794597888","14173315","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamesst65223684",0,FALSE,FALSE,NA,NA
"597","RT @RepBoebert: Joe Biden has not been to the southern border.",FALSE,0,NA,2022-12-02 02:24:39,FALSE,NA,"1598503379843547138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boersgirls",848,TRUE,FALSE,NA,NA
"598","RT @robsmithonline: There is an overwhelming amount of evidence Joe Biden knew - and benefitted from - Hunter Biden's overseas business dea…",FALSE,0,NA,2022-12-02 02:24:38,FALSE,NA,"1598503378325098496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","60Brandi",95,TRUE,FALSE,NA,NA
"599","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:24:38,FALSE,NA,"1598503376349708289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeepwaterPierat",1183,TRUE,FALSE,NA,NA
"600","@duty2warn You mean like half wit Joe Biden hiding in the basement!",FALSE,0,"duty2warn",2022-12-02 02:24:37,FALSE,"1598335349897695232","1598503374613266432","879147821915615233","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whatsne49985207",0,FALSE,FALSE,NA,NA
"601","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:36,FALSE,NA,"1598503369286492160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mis10002",1471,TRUE,FALSE,NA,NA
"602","RT @NEWSMAX: Florida Gov. Ron DeSantis would defeat President Joe Biden in a hypothetical 2024 matchup, according to a new survey of people…",FALSE,0,NA,2022-12-02 02:24:35,FALSE,NA,"1598503366182608897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Donna47494298",269,TRUE,FALSE,NA,NA
"603","RT @Sweet_honeylu: Democrats getting things done as usual.
Thanks, Joe Biden
#TruBlue #ProudBlue22 #DemVoice1 #ONEV1 #OurBlueVoice",FALSE,0,NA,2022-12-02 02:24:35,FALSE,NA,"1598503365960409088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DianaCialino",113,TRUE,FALSE,NA,NA
"604","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:35,FALSE,NA,"1598503364261777408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RhondaGreeneyes",1471,TRUE,FALSE,NA,NA
"605","RT @kimguilfoyle: President Trump imposed tariffs on China, withdrew from the pro-China WHO, and sanctioned communist officials.

Joe Biden…",FALSE,0,NA,2022-12-02 02:24:34,FALSE,NA,"1598503359010394113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SLCWvTx38",3136,TRUE,FALSE,NA,NA
"606","RT @RossGrooters: Do you really need to be reminded that you and Joe Biden joined 43 Senators in preventing railroad workers from winning p…",FALSE,0,NA,2022-12-02 02:24:33,FALSE,NA,"1598503355160334337",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WebbNFlow1",7,TRUE,FALSE,NA,NA
"607","RT @votevets: Just your periodic reminder that Joe Biden is Donald Trump’s president.",FALSE,0,NA,2022-12-02 02:24:32,FALSE,NA,"1598503351691288576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeeTweetsHere",75,TRUE,FALSE,NA,NA
"608","RT @_PuddinTang_: Joe Biden's Non-Binary Nuclear Agent FIRED For STEALING Luggage &amp; Going ... https://t.co/dACM5b9YXb via @TheQuartering ht…",FALSE,0,NA,2022-12-02 02:24:31,FALSE,NA,"1598503349552283648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mmamg12",41,TRUE,FALSE,NA,NA
"609","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:24:31,FALSE,NA,"1598503346222104578",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jaciefloyd",5821,TRUE,FALSE,NA,NA
"610","@JoeBiden @TheDemocrats The Bidens are as corrupt as the Clintons &amp; Barack Hussein.  Lock them up: Quid Pro Joe ('t… https://t.co/M6T6f5ju8M",FALSE,0,"JoeBiden",2022-12-02 02:24:30,TRUE,"1598501973124419584","1598503345508843520","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuidProJoe3",0,FALSE,FALSE,NA,NA
"611","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:24:30,FALSE,NA,"1598503344611495938",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","somedude882963",1324,TRUE,FALSE,NA,NA
"612","@RandomMnky Joe Biden does too",FALSE,0,"RandomMnky",2022-12-02 02:24:30,FALSE,"1598486909374058496","1598503342539513860","806002454781423617","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realSeanRoussel",0,FALSE,FALSE,NA,NA
"613","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:24:28,FALSE,NA,"1598503336621359104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mr_Handy64",1183,TRUE,FALSE,NA,NA
"614","Joe Biden Drops Iowa, Pushes South Carolina As 1st 2024 Primary State

 https://t.co/DusrRJj3r4",FALSE,0,NA,2022-12-02 02:24:27,FALSE,NA,"1598503332477378560",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IXDnoticias",0,FALSE,FALSE,NA,NA
"615","@Sareh1Sareh @CarolRinerJones @LeeannaMiche11e @aravosis No where close and again Joe Biden has been doing the same… https://t.co/hjdHMmXxpX",FALSE,0,"Sareh1Sareh",2022-12-02 02:24:27,TRUE,"1598496306263035904","1598503331978256385","1524765255083204608","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waynelmurrah13",0,FALSE,FALSE,NA,NA
"616","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:24:26,FALSE,NA,"1598503328039817216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonEPinoy",1324,TRUE,FALSE,NA,NA
"617","RT @catale7a: Resident Indians, FYI

If Joe Biden doesn't give way to an ambulance - not just American news media, but the entire populatio…",FALSE,0,NA,2022-12-02 02:24:26,FALSE,NA,"1598503327859605510",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peterypto",8,TRUE,FALSE,NA,NA
"618","RT @lopatonok: I'm standing with @ReadeAlexandra  All wrongdoing and crimes of Joe Biden, by mistake known as  @POTUS must be investigated!…",FALSE,0,NA,2022-12-02 02:24:25,FALSE,NA,"1598503324499968000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","solviturium",11,TRUE,FALSE,NA,NA
"619","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:24:25,FALSE,NA,"1598503324461907970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brasco360",1324,TRUE,FALSE,NA,NA
"620","RT @Ukraine66251776: 1998 the real Joe Biden 
Bomb Belgrade !
Take out their Oil Supply !
Send American pilots in and BLOW UP ALL THE BRIDG…",FALSE,0,NA,2022-12-02 02:24:24,FALSE,NA,"1598503319659753472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MattRulezzz",519,TRUE,FALSE,NA,NA
"621","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:24:24,FALSE,NA,"1598503318338252800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JenniferSaltma2",1183,TRUE,FALSE,NA,NA
"622","RT @MarshaBlackburn: Every day, men and women drop everything to serve and protect our nation.

Joe Biden’s willing to discharge them becau…",FALSE,0,NA,2022-12-02 02:24:24,FALSE,NA,"1598503316618711040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClarkBrain4",812,TRUE,FALSE,NA,NA
"623","RT @Ukraine66251776: Justin Trudeau Boris Johnson Ursula Leyen Joe Biden do not want you to see these protests against NATO and United Stat…",FALSE,0,NA,2022-12-02 02:24:22,FALSE,NA,"1598503310956597248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hopcoinup",62,TRUE,FALSE,NA,NA
"624","@RobBenjamin @LaurenKGurley This is Joe Biden’s FU to workers. Let’s put the blame where it belongs.",FALSE,0,"RobBenjamin",2022-12-02 02:24:21,FALSE,"1598441848732897285","1598503306585952257","17585851","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scottcfoley",0,FALSE,FALSE,NA,NA
"625","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:24:20,FALSE,NA,"1598503300634095616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Notayesmam",1183,TRUE,FALSE,NA,NA
"626","@Mikthomson @BobbyKrall @CAShadow33 @TristanSnell Sure. Okay. I can’t wait to hear how you feel about Joe Biden’s S… https://t.co/faznVyLEIM",FALSE,0,"Mikthomson",2022-12-02 02:24:20,TRUE,"1598435775779332096","1598503300625825794","105249122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jm225gt",0,FALSE,FALSE,NA,NA
